color,width,height,rabiola,user_id
pink,55,42,True,0734e558-45a1-463b-ac67-be8855392bc7
gray,48,12,True,0634684e-62bd-4a34-bab7-35574cb1e030
pink,45,29,False,61e1e56c-f697-4dd8-8797-c518d92d0a65
yellow,54,36,False,0736c08c-8d7c-4266-ba88-d41877a86ae9
purple,20,40,False,ef739389-dceb-4dfa-8349-ade8e8f7aa45
black,47,33,True,fcfcad1a-df19-4246-a9a2-d18373db95c0
white,30,29,True,bd235aff-8836-4fe0-986e-caedbc75319f
white,47,42,False,a4f93b42-6e1c-4660-b524-e9828ce72598
white,29,18,True,ae152801-cbf2-4c9c-8278-cebedf7f186b
purple,50,55,True,3d9877b6-27a5-4a2e-aa9c-64cc129dcee9
purple,24,50,True,cd3b2bfb-31f4-4879-8848-8c5b122ce8ee
black,25,52,False,84b98321-05d8-4443-9b09-e5e91f2fe6ad
black,28,32,False,d59adb8e-b701-4561-8f9c-9b6b8f5d366b
red,51,12,False,1deb1cce-596a-4317-9697-2638a9b86afc
red,35,55,True,fb74aa9e-e723-4e66-a760-71ef424de819
red,54,27,True,ec2ea728-eca9-4c2e-aa8b-1540ed917ae4
red,27,28,True,75646545-a5df-465a-a561-2dd6c3eba65e
black,53,55,False,eb436ac7-0bb1-4819-a122-850ee8f29957
white,36,53,False,4db93675-5b03-4d52-a9fb-4d6223a2f971
black,11,19,True,f6ab480c-5786-4670-873a-c202650d4ae4
gray,54,57,True,2726ed0b-210d-47df-a3a7-fd0284914f0f
red,18,59,False,65f3707f-b9d3-4157-be91-654038282fd1
red,26,50,True,67adfc2c-66ff-4507-a57a-d82330a2302b
yellow,56,54,False,4aba1fd5-3d2e-494e-a8fd-7dd600af8f4d
black,44,30,False,b7e5f331-4f27-4e6a-a3d1-a6576d6e1a3f
gray,46,15,False,c7c6485a-2441-43a0-b7cd-e7c3af0c50a0
gray,55,59,True,cb361373-21fe-422b-b5c1-6488b358d920
green,40,36,True,d27b7fb0-326a-44a2-b7ed-495aabb6f6bd
red,56,24,True,8c699520-96a0-47d1-abd1-f70dc3e6bc15
red,49,37,False,b262705e-426b-4c60-ba2b-2b5bfc43540e
pink,35,49,True,12133aed-83f6-41b0-9802-52d0b4771c84
gray,12,16,True,db9db242-848a-4dab-a329-7e1d90399790
white,17,43,True,80366990-c455-4838-be7b-4052b74a4ba9
purple,59,52,True,3e9938e7-b0cc-43c2-942e-568de324c917
black,12,19,False,8fbfe553-935b-4589-86c1-c4ebba1084e6
red,28,54,False,95cb4ad2-e4c8-4c9b-a747-94742f435bf6
yellow,15,46,False,0ab0e5b6-d90e-4923-9658-5223a360660b
black,14,47,False,e0499b12-af5c-4ccd-9e53-8b5dace6ad3b
pink,53,58,False,0458c574-44ca-43a2-a2bb-8907d853d74c
pink,34,36,False,db9ff30b-19a8-44a8-8056-1503eb2d435f
red,13,41,False,da202784-f09e-416d-8a43-b35d350229df
gray,13,17,True,73fbaa99-a644-42aa-99ed-d36de45aae9f
red,49,13,True,b98a3fd9-6e62-4f6a-ab36-eacc07dabd17
white,52,38,True,d6739eb5-29de-43c6-8e8c-e7e588d7448b
yellow,47,42,False,d29b6cde-d94a-402e-b6d6-de3a7837f862
white,52,55,False,9b471124-a66c-4c51-930d-720f262a1719
green,19,50,True,eadca378-0402-4c65-ae4f-3c0417d6c3a9
pink,10,16,False,f3686853-aaf6-4ecb-88b0-8628a848c002
gray,49,43,False,80d9ffd8-154f-440d-8797-8cf6d6f69809
black,57,18,False,8125a475-7370-4845-beab-0cf3fe674f08
black,59,53,False,ab29ff9f-ac6a-4f58-b4a4-1b8a566defbe
yellow,17,16,True,fd405965-5dca-4c12-b7b4-ad62ff7cdd2b
purple,10,45,True,cf643209-cd65-49ca-be64-23a6d74d7d7b
black,38,33,False,615d2dbf-4857-4cee-816b-85ec33decc84
gray,57,56,False,b60f51d3-8d2b-4a03-aeae-e12270429beb
green,10,44,False,8821fc2f-9fe3-48ae-abdf-07623c2faf1a
pink,24,14,True,3bb95599-7afa-45df-9853-072036c37d69
yellow,52,13,True,5b73f7c1-8427-4c52-81e4-2e08a74b9965
yellow,26,56,True,c2ece9f6-712e-4e5e-8d98-731252ef4af8
black,55,12,False,d5e9fb7c-34b7-46a3-9602-8efe7ccc0f98
yellow,46,37,True,678b2d84-e94c-40ab-8744-d35973f40f6e
green,29,45,False,01731f0f-e8c5-497c-9089-fb5d1692b3e3
pink,38,51,True,9cc7140d-6574-4b5a-8039-1866b5f65fd9
yellow,48,32,False,17f3f234-07d7-4ac2-a0ae-af64089ccb2f
green,19,22,False,f339f144-b4ef-4d13-af57-d379bf33597c
yellow,49,17,False,cdd4c823-941b-40e9-8c77-fd4f483d725f
red,20,26,False,a0a76d04-c28d-47ed-965b-fb89b7ded267
gray,56,54,True,b5444450-1119-4335-8ecb-4fad894f4fff
pink,14,35,False,a777e976-9a0c-4293-9572-253835c1cd39
pink,48,30,True,f9f9c25d-ea4a-4974-add4-1d1f4299f779
black,48,25,False,f7c79e02-f887-4033-8020-6806e2560c67
white,53,59,True,71c59a93-bb1d-48a2-87c2-a511b0944e86
red,40,58,True,5d73ac95-1406-4533-9f52-6589007338cc
black,23,16,False,eb9d6f4e-6c64-4f18-a276-b3ab833288f8
green,42,52,True,3a930207-99d9-45a2-8f46-9ddf2741a158
yellow,28,44,True,b7ea9e7a-968c-493f-a8c2-2de446a29841
white,58,19,True,e38e7fd1-99d3-474a-8cad-f9d52e189814
green,22,53,True,77d0f4e5-9112-49dc-801d-470e7b5f098c
yellow,55,44,True,fbc49deb-3fa5-48bd-9c3a-eb79ff44ca07
green,45,11,False,a15ba94f-91af-432a-abbc-408e06938f1e
gray,46,41,False,2342ff43-a91e-4840-b1ea-b3587068e49c
red,54,58,False,30a6f77a-e4bc-4df2-a0f1-875cac7d213c
purple,27,53,True,544ffdef-2303-4a2a-83e6-aedea9b3d14e
purple,20,36,False,52754463-00ad-4b03-9b28-61f3a9af300b
gray,32,32,False,e62ff7bd-7890-4f53-9cac-0566747e0ca7
gray,38,41,True,8b82c9b2-3c71-4215-a728-7ec5a1ceedae
purple,27,27,False,c41198d2-c6bc-4fbd-a0ea-ea40c3e017c6
gray,52,54,True,290cf798-7ace-43bc-bfb9-f78cb650e481
red,16,46,True,6e2b1948-36db-4bfb-b893-bda8f725bdb5
gray,20,37,False,0eb7b9b2-69ab-4c86-93d3-83836a7496d0
red,53,27,True,1f9bca2b-8c25-4fde-b4a1-a3644ce0fe41
white,48,22,False,09dc1b42-b543-42af-964c-1de040488706
green,10,46,True,c2ece9f6-712e-4e5e-8d98-731252ef4af8
red,59,39,True,20b9c4b3-d02e-499b-b77a-2cafd880c535
gray,52,22,True,639f0587-1273-42aa-9e62-b71db83472bf
purple,56,45,False,6d9ec208-4527-455d-8ef4-95c78fb0c7aa
pink,16,25,False,a5830b08-7a41-4ee7-998f-adce0327813e
yellow,49,40,True,59986de8-09ec-4449-ad91-707c263ec33f
yellow,23,47,True,e1768567-ae52-4fac-9b4f-d38175351865
red,33,14,True,6681402f-2164-4a73-8621-04f8698a585a
pink,36,55,True,5a702d3a-4eb4-482a-878c-02f0c5ed2744
white,48,14,True,d086e1d2-6f38-42b8-97f8-a265eb762fb9
green,21,30,True,e807d904-82c4-48f2-bfd3-98588fc7f00a
yellow,18,16,False,66097966-be55-4812-9464-63111c6a0f02
black,56,44,False,8d538200-3783-4551-a541-04897441092c
red,22,23,False,743413e8-4f33-4684-8adb-5aeb0524d05a
red,23,26,False,cec3bfad-4f4b-442f-a37f-f27f9c11bb0a
white,18,18,True,f6787a2d-3d45-4618-bb54-c139d09a3d68
purple,48,55,False,ec342741-a558-4c6f-b462-c26d275397dd
yellow,56,54,True,853756df-a314-4d0f-bbbf-23130a9b8f45
yellow,56,48,True,c0ebe28d-777e-4a13-8cc4-70751a77265c
pink,35,44,False,e7f6021f-bd2f-4601-9bdf-8b1446300387
pink,36,20,False,cafd1b1c-c298-4d87-a5bf-9ef10794fb4a
gray,26,52,True,e46b8225-1123-4c0a-855a-c8157cb0aa48
yellow,49,15,True,84b7e5c5-7908-4b47-94af-333fe56fc2d9
yellow,36,58,False,cbed73e5-5791-4d77-b73c-2f11c42e6e4f
red,31,15,True,ccc094c2-0cba-42d4-b9f8-1742cf003861
red,20,10,True,ed7e0c5c-aa84-4726-9635-087127829696
white,15,10,True,4f85572b-4705-4e61-9094-44decb2d5b1b
pink,36,41,True,83aa75ab-75e6-47e5-aab5-9d7ccc44f3d6
gray,25,18,False,b826f391-2ce3-418e-917e-9ef3a732109d
yellow,46,16,True,3dbe99d0-6e10-4780-b163-e2b14ef92bb2
purple,24,43,False,91af3009-a852-4bf7-a408-a22019376015
yellow,51,48,False,8370e7d0-d2d5-4508-9f7c-517075748922
green,25,49,True,41d27e43-4257-419a-9dfa-789f51deb355
white,40,29,True,b72418c3-04e1-4315-a835-1868b0ab4432
black,14,21,True,2447977b-89cb-4899-819f-9ebfda46c14a
white,18,40,True,7fe4ed4e-8906-4e30-820c-9902ac4b6289
gray,25,28,True,97644653-55c8-4d95-a935-5f33117b0ce6
gray,26,44,True,6fa372dd-d301-4bfd-b4ba-9543dbf57f36
green,53,29,True,361d8127-e0c9-4f9a-a1c7-c7300b455e54
green,45,37,True,d5e911b9-d9c3-414e-bfa9-fa143aa3d19f
gray,27,31,True,5fa4566e-5fb6-4b52-977a-ed1acfdeea9d
red,46,35,True,89a10a5c-dbc7-4f0f-9d4c-007f96797efa
gray,41,17,True,fe6ee0b8-1a7b-4a87-8799-c3d61abc9a7d
green,56,12,False,2c2226f8-f5d1-4d41-be48-f0d1d3c2ad6a
green,43,41,False,bf4529e4-f8d8-41bd-b0b3-8971f242322c
white,55,30,True,3d011957-a6b6-403e-8e96-f368bf247a23
black,48,22,True,89ee0ede-f2b8-4912-98ee-3385b0e56421
white,13,35,False,d9655646-7162-41aa-baaa-63a976aa9a04
black,51,30,False,ae2d626e-5a6e-4fcb-baf2-1f8e5b6eeac4
purple,24,59,True,3291a48b-444a-474f-84b1-d6257348bff6
yellow,30,50,True,37d8b3b4-f911-46b6-b8a5-c9b8362a685a
yellow,39,13,True,a9e979e5-19c8-40b7-a884-073621dd7aea
green,44,54,True,2400fc7c-3fc8-4add-82a6-2b9fd66732a6
yellow,54,52,True,d16ee022-f65e-45c2-aa95-9c5f3516889b
yellow,50,19,False,b833fa17-c152-479f-aa81-d73f08bb1669
black,45,51,False,ac65ed43-a160-47de-a7d1-a5f71cfe2712
purple,44,47,True,a35dce94-71be-4732-878f-75b738b479a0
purple,52,34,False,30c2e084-26c2-446b-9450-2486a87815c7
red,11,53,True,d4d67aa8-4c3d-4b08-a498-1595dc3e6d2b
red,48,39,False,3a741ad0-6de7-4dd3-80f4-c0be7de9e8d5
gray,47,22,True,6bdd80e8-e462-4daa-9083-45db14281ec8
gray,41,45,False,83f67222-81f2-4345-9a33-66de1c8a16a3
yellow,20,16,False,e24a6379-6f63-46bb-b099-71b437bd2ec5
green,53,32,False,80186e26-35fa-4a51-a48e-fc35f636fe48
red,45,39,True,d0766202-660f-46d2-b868-eba41fad2347
red,39,25,False,2b45094c-e5d4-449d-95b5-8f3db8e0463d
green,21,23,True,7a7f6fdc-9aae-4dcf-b936-b7929528b288
gray,58,52,False,a35a5f48-2758-4d01-9414-73e3598f541e
gray,46,52,False,1b786f77-dec3-4a8c-9cfe-781f68b6cabb
purple,48,34,False,34f8ee84-fbbe-4c91-bfda-a56dd2536784
white,36,23,False,2ba1d13b-94b8-4bbb-9111-67c83c7ff501
red,54,51,True,c651c909-ff1b-41ee-8e91-7ce87d7b158a
gray,11,52,False,a55aaebc-ab7d-4831-878f-27088bfc36a9
gray,43,46,False,d0766202-660f-46d2-b868-eba41fad2347
gray,56,39,False,8ffd3103-3cfe-4ce7-bddb-bc6f4a090fb5
white,34,44,False,4aba1fd5-3d2e-494e-a8fd-7dd600af8f4d
green,21,10,False,0736c08c-8d7c-4266-ba88-d41877a86ae9
purple,10,15,True,b0b88db8-6e2e-4925-bb51-5e9e9f9fe331
purple,16,48,False,6a4476ec-66fb-4a49-8e92-7cec60406b1d
gray,21,12,True,f05f3ac1-881e-4bad-b670-535a42b6c6ee
yellow,33,24,True,2a6829be-70b9-4e66-ad10-217dce5e115b
red,44,29,False,896b0741-256d-4909-8127-238353345106
white,12,30,True,6b193ca7-5b39-4889-b6bc-1cbfb7b1616f
white,11,30,False,665145dc-9ff8-4c8c-b792-300590f33e6c
gray,53,24,False,c0ebe28d-777e-4a13-8cc4-70751a77265c
gray,17,22,False,f2a4c2c7-d3fa-421e-b758-ab5ba66845ff
black,51,38,True,11f2712e-a0ab-4152-a49e-641924efa329
pink,50,35,False,f3cad924-c1c6-4168-aa19-848cd11430cb
gray,42,36,False,c0ebe28d-777e-4a13-8cc4-70751a77265c
pink,55,12,True,2dc5ff2b-58b8-4f4c-ac81-1cce4fd32923
purple,56,54,True,828435bc-c229-46b6-b5c9-055d653c0d97
black,47,10,False,f6787a2d-3d45-4618-bb54-c139d09a3d68
green,23,58,False,01274537-f056-4579-ac41-9891f9d6186e
pink,52,17,True,eee08a7f-4307-4da6-841a-1eced0d24b3c
green,31,43,False,d1906df6-da39-4f6a-b76c-3e4d34d14749
red,49,13,True,63042bbe-ab8d-4347-bcb1-da214d401950
purple,14,58,True,eb2e7e91-8404-4cf2-9849-6fbae2e6a40f
yellow,23,12,False,36be5bc5-cc0c-41dc-9859-7ffff6b51862
red,33,29,True,1226b74d-3d25-4e28-816e-26061a1b7a19
black,20,12,False,b86d2e67-e863-44ca-90c1-5971ebdbf131
purple,34,29,True,76bb054b-dc39-4e0b-8b42-bdfe92aa271c
white,35,33,True,fcfcad1a-df19-4246-a9a2-d18373db95c0
gray,29,18,True,6c368993-645c-442a-9743-779a95aa058f
black,56,44,True,4cb27195-d4f1-4086-ab38-333940d258ed
green,10,38,True,07eb268d-368b-4dbb-9084-160c7484cffa
white,18,59,False,f48efff5-1cc9-4fbd-ae6b-93219c975462
green,37,28,True,4921fb63-ce66-4871-9f35-39a5c423956e
red,10,17,True,effc7975-2b01-4dde-afc4-fc09e4b971d0
red,58,45,False,017c980a-f12c-41c0-842b-2fbdff4f6f9c
black,35,45,False,216737a3-3047-436d-80eb-0b437cf12efb
gray,45,31,False,ea11946d-e813-4c07-bb0c-c3825bb3055f
red,31,57,True,ac65ed43-a160-47de-a7d1-a5f71cfe2712
pink,47,22,True,b5444450-1119-4335-8ecb-4fad894f4fff
black,22,11,False,9e555a58-d918-4179-855a-ef98b7161618
pink,47,31,False,8a72b0cd-fa6b-45d8-af59-8c31ba2186e3
white,59,48,False,a2162dd2-54c9-4a06-a223-7ceb7575575d
black,46,18,False,9c6d312e-e8ec-414c-aa0f-3035e50fcd6e
white,13,29,False,93e93afd-8ea3-4b7c-9fa5-2d70806a839a
pink,28,35,True,3d9877b6-27a5-4a2e-aa9c-64cc129dcee9
pink,13,22,True,8c461181-8370-4d5b-a710-79445506ac11
pink,13,41,True,3e22d80f-a1b8-4d50-aec2-9a8196c72df4
green,53,19,True,11b38fce-fd1e-4bed-82a6-fc114dc76b14
white,42,46,True,bbdaae0e-47d2-4dd0-ab52-aa5225bf70bd
purple,54,48,False,e37f1fe6-50e6-4d8a-9372-eb37cc2f4a37
purple,55,29,True,615d2dbf-4857-4cee-816b-85ec33decc84
purple,23,11,True,12133aed-83f6-41b0-9802-52d0b4771c84
purple,41,56,False,c2f8256f-12cd-457b-b231-c8a1914c8470
pink,22,31,True,3e4652a6-99f1-4bf2-a182-676a75d14c29
red,51,19,False,7a409e77-685a-4b03-861d-5cc98beb85e7
red,38,54,False,5c8be1de-6e6a-4de5-8adf-ae0b95faf38d
pink,35,20,False,4a413d67-dfb5-4280-b6d3-04d3eb7555e0
white,50,24,True,3b8a9462-eaa9-47da-9cbd-a7583f27119c
green,15,25,True,c4fddbbc-6348-42cd-99f5-11e43a33e423
purple,21,23,True,a4f93b42-6e1c-4660-b524-e9828ce72598
white,58,44,True,e2a4403b-ca99-4c38-822c-1b8ad75a2736
yellow,31,47,False,56a24a52-1dfc-4bd6-85bd-1bb2f4404cbd
pink,17,10,True,1f083828-dea0-4181-a419-aea6c9f4c7ae
gray,42,21,True,1fcc97f2-4de2-4dca-bd62-e6dc5937900f
green,52,22,True,e2085aed-d563-4605-b077-6e46569e78b9
red,20,44,True,30a6f77a-e4bc-4df2-a0f1-875cac7d213c
red,56,57,False,4db93675-5b03-4d52-a9fb-4d6223a2f971
green,23,32,True,56a88641-e332-4207-9d34-3679d0e0bf63
white,29,32,True,d15a056e-316e-401d-8d9d-d5d592875326
pink,12,48,True,601ff940-d86d-4207-ab8d-2b782896e2e1
purple,25,53,False,d086e1d2-6f38-42b8-97f8-a265eb762fb9
red,22,21,True,22696e97-fbb9-4b1e-a3fa-bbb0a1da6267
black,15,58,True,283c6ad9-de0a-4f53-a186-252a3c831e64
red,43,14,False,6d26551a-0705-46a5-bd87-9486c02b2d8c
pink,55,16,True,dcdff00e-c233-473c-a603-6d203ea7a304
black,45,43,False,c7a3adb5-dc34-4f32-8860-b81836f96ace
black,47,41,True,8b73f826-f6d8-47f4-b7de-4d7baa379568
green,55,54,False,307b8618-3aa3-4725-9e56-84ca50d99e96
purple,25,34,True,6c39323a-268c-4fce-96a2-94e88e86d2ec
red,16,39,False,0721e2f4-16cc-4bae-8a89-433fe3aad4dd
black,45,52,False,1a2302f8-16a5-4def-adcb-1a53c1c625e0
green,11,43,True,a595c282-c534-4c93-9fe7-676aac8f4b8f
green,51,50,True,cd44caf7-b469-4aa0-bcb5-2b82c76e1526
red,12,57,True,db1be9ae-11d1-43e0-bdc3-b68bfde0b56e
gray,46,33,False,27147e7f-7db0-408b-8e07-803b8efb3f82
pink,26,47,True,49a3851c-386d-48e0-bca1-4f4d403df40b
red,49,50,False,3ecb289d-c098-4219-9719-241408d3a29c
pink,27,52,False,c6d353de-7b40-46d0-853f-46ed6f62d985
yellow,30,11,True,da622dcd-78a2-4145-89cc-f7a00e73cd53
gray,56,19,False,2aee27ce-8090-4db4-a6cf-a23908cac93d
pink,52,51,False,ff21fc08-4d34-4ae8-b5e4-faa692fc72f9
pink,23,19,True,aab20bc1-4e91-4dd7-9574-77bc94a2b588
white,26,55,False,c7a1944e-2574-4f20-9a05-f6363e0f279e
pink,32,23,False,d341fed9-6186-434d-8b26-cba051a5d566
black,55,54,True,1d83ddef-9cd1-439b-917d-da6d1d3247b2
white,59,54,False,35d428a7-bd00-43ca-bd62-76c18fbc54c8
gray,25,14,True,65f3707f-b9d3-4157-be91-654038282fd1
white,57,23,True,7c07c3e5-8d4b-4550-a20f-30af7885e746
purple,36,18,True,deadc647-e24b-4272-b378-0a5190b68a6c
black,50,17,True,3d58a793-90a5-4e19-8f17-e677430c7a20
black,35,31,True,7718fdad-03fb-4075-b9ca-f089a2ab9db1
red,44,24,True,e3ee2f98-431c-40ce-a76c-919b60e90e6c
pink,36,23,False,f67013a0-3992-43fa-8693-e2220cc89c2b
purple,29,23,True,c2ca11fd-f108-4870-b39a-7dabb219f161
red,35,32,True,db0e9add-927e-4fb5-9931-130e1788a14e
black,34,55,False,443ab932-6f5e-436e-8f70-c0feb46a1604
gray,43,53,False,dcdff00e-c233-473c-a603-6d203ea7a304
red,58,58,False,d602d48b-5bcd-40c7-a1d1-489a17ed03d7
pink,33,13,False,f166b6b0-a526-4076-8af4-77b322d1f87b
gray,24,32,False,8c699520-96a0-47d1-abd1-f70dc3e6bc15
black,32,54,True,c2d252ed-ebb3-42b4-846b-50edfd64493c
pink,57,19,False,ae7a5b66-9fb2-4a6e-91ce-870f675bc5a7
red,34,49,False,f3cad924-c1c6-4168-aa19-848cd11430cb
gray,48,24,False,9566c404-f8be-414d-ad16-28a94d3ff948
pink,19,34,True,82522cdb-386c-4958-afb1-8ca693cee7f8
pink,14,48,False,61e1e56c-f697-4dd8-8797-c518d92d0a65
green,20,57,False,28f4da82-290e-4356-bc62-06b76b99662b
gray,55,26,True,ad750c1a-8125-40dd-90ee-7c9f9b055cd7
pink,11,47,False,f3686853-aaf6-4ecb-88b0-8628a848c002
gray,43,17,True,5c8be1de-6e6a-4de5-8adf-ae0b95faf38d
black,47,36,True,4fbf12ab-2d8d-4b0e-8758-59de5337e814
red,21,14,False,d6739eb5-29de-43c6-8e8c-e7e588d7448b
red,27,26,False,4144bde4-1bc0-49cc-a580-f8ef6c1a088b
black,11,53,False,e81648e7-2490-48c2-9348-07d26a2a0a24
red,44,33,True,aab20bc1-4e91-4dd7-9574-77bc94a2b588
black,39,48,True,f4fce889-1cb5-4e47-807c-9cc18ce7fbd5
black,57,16,True,e0017bb5-8028-4467-b7b2-dcd2c783f87a
pink,44,19,True,3d9877b6-27a5-4a2e-aa9c-64cc129dcee9
white,55,18,False,79cbd067-7770-417c-b5de-694b2378cb24
pink,11,49,False,f9685059-4630-407c-833e-c863c06f6704
purple,47,14,True,8259ce2d-e7e6-4552-9d92-18a0a100d217
red,14,23,False,da2265f3-478a-4222-8a59-ca1d428af41e
red,39,36,False,4dfa2e18-e8bb-42d8-9828-3ae9e24bbbe4
purple,39,11,True,2a203511-9771-416d-9331-0d6824f458a6
pink,36,38,False,31d1210b-8935-4253-939c-f322a53a1318
purple,42,39,False,3dca9069-ed9c-40fd-a8ce-d09af6223fd2
black,19,12,False,d27f84b7-d19d-4852-96f7-55f08a8a572d
black,36,25,False,5d7ea827-87dc-4689-84c8-4a1c07e53ed8
green,42,42,False,d53a1b4b-ecea-4ef0-80c1-7238ac0cb568
white,24,18,True,8054d72e-150a-475c-87c8-e2b452843cf7
gray,19,18,True,20acd8ca-1e81-48ca-b3a7-1cef145ddce0
green,16,20,False,b8f62bbe-a9c4-4ef8-a268-67b7b4746796
gray,56,57,False,4d2e16ea-7a53-4c52-8448-4da6c933256f
white,47,26,True,7cb999af-7d74-42e0-ab9c-0799a540c7a4
green,29,46,True,6e0eb778-f957-41ff-be5a-df7e3a3de1b3
pink,54,55,False,4144bde4-1bc0-49cc-a580-f8ef6c1a088b
black,38,17,False,84b7e5c5-7908-4b47-94af-333fe56fc2d9
green,16,34,True,d16ee022-f65e-45c2-aa95-9c5f3516889b
green,30,26,False,853756df-a314-4d0f-bbbf-23130a9b8f45
red,32,26,False,96545785-51e7-48ed-8a62-e5038d5cf9ed
green,21,32,False,639f0587-1273-42aa-9e62-b71db83472bf
red,53,41,True,baa83265-1359-4ebc-a32c-11d10b50c7a8
black,29,47,True,e4a564f4-8b7c-4640-bc60-1a4cb103051b
green,54,17,True,601ff940-d86d-4207-ab8d-2b782896e2e1
white,55,56,False,807976f1-ab92-4531-8fb8-9291ecb796d9
black,47,20,True,1f9bca2b-8c25-4fde-b4a1-a3644ce0fe41
white,30,41,False,aaa94c2e-9be9-4218-993a-54a0a960ee98
purple,28,48,False,4b53ade9-8aed-4520-ae71-e0aef77bfad2
purple,54,46,True,f3686853-aaf6-4ecb-88b0-8628a848c002
red,41,49,False,2a8c6c18-7782-4b5a-a845-a86e65b6b499
purple,55,46,True,1d89f4d1-9dd6-4ae9-afee-6496e8ebae8d
pink,44,12,True,016a565c-d707-429d-b33b-6de21153ee30
gray,27,45,True,77a3d013-a9e2-448a-9d13-ccd1e5027704
pink,16,43,True,66ccec1e-6db1-47ea-988b-3d42e4289068
black,16,10,False,0ecfb4fd-ce83-4e30-8bec-59904c698ee3
pink,18,37,True,e3907a0f-a44f-4a86-ac27-3d6b082d142b
gray,27,17,False,8c87b82a-f28f-44c8-955b-738036113a18
green,31,19,False,4bbda0b6-80b8-4676-ab99-ac380117ecda
gray,36,24,False,344af677-df02-490a-89c6-240223e0d3ce
green,48,24,True,2b7fea4f-a7a1-474c-9ed3-9cd457b7aae2
yellow,42,47,True,73832e4d-fe10-4a6f-aed0-bea258eeac78
white,54,23,True,f4d0cec3-9847-408c-b688-2031fe0f24f1
yellow,39,28,True,d5e9fb7c-34b7-46a3-9602-8efe7ccc0f98
red,12,42,False,feb15d7c-4a22-43c4-b66f-bf88b3ae5f88
red,37,20,True,3874360e-e6d5-480a-ad45-d2d616442700
yellow,22,16,False,10fce5ac-8500-46c7-8fa1-4be41ec72bed
red,24,15,True,4a8c5ccb-3bed-4202-bb69-841a32817b57
pink,11,10,False,14e30539-b1d0-44f6-8b7a-60fb3be4ece4
yellow,38,10,False,fb2ad5b2-3d0e-4621-b217-c55594871b5f
red,11,11,True,59986de8-09ec-4449-ad91-707c263ec33f
pink,11,51,True,5d970a75-4581-4113-a53f-48713fc3b6cb
black,22,57,True,abb99980-cbe4-4246-82aa-c4a4dccda983
purple,18,41,True,a09e4551-5eb0-476a-b05b-21807fef1988
pink,12,29,True,c5304771-16f7-4289-888d-b11c16702e66
pink,11,42,True,111bcac8-e538-4112-a409-41e1738fe317
yellow,23,11,True,64c7eab2-97f5-43b3-b6d2-d78114760f31
green,41,58,False,949a82b7-f7b5-494a-b6c2-c75c21ae4052
yellow,57,13,False,72b75fd6-4dff-4ba4-9956-b7bcbc40caec
pink,25,52,True,26fd20d1-060c-4857-be99-b9cd91da73c0
black,40,55,False,cb6f6004-e0f4-4be7-8c49-4005c227a409
purple,32,30,True,66097966-be55-4812-9464-63111c6a0f02
green,13,37,True,d0dede3b-159a-4859-b8e6-01826d6cd449
purple,45,17,True,37f394cc-017e-4319-b9a7-43bffef89f21
yellow,55,11,True,f404d60c-049b-4354-bd06-aee0b8bdb2b7
purple,57,40,False,5af9238f-a2c1-4dcd-9213-262e9548418d
black,41,32,False,328e0294-28f8-4983-829a-b125f775af6d
pink,38,54,False,84b7e5c5-7908-4b47-94af-333fe56fc2d9
black,53,11,True,d3a50094-1789-48ed-a263-246bb0cbdca7
white,38,19,True,807976f1-ab92-4531-8fb8-9291ecb796d9
red,43,30,False,bde48eea-cc81-4057-91bc-f0c4829e2fea
red,10,26,True,89c05e4a-cbf5-453c-83e2-977af79442d7
pink,56,42,False,64c7eab2-97f5-43b3-b6d2-d78114760f31
green,29,50,True,00ee35e7-a977-4bcf-a1fb-2cf01382dc7a
white,20,58,False,89ee0ede-f2b8-4912-98ee-3385b0e56421
red,47,37,True,ac15baaa-6d62-42ac-85b3-70b25b9d1525
yellow,30,35,False,afa7930a-8eaa-4a45-b341-dd69e0a945a2
pink,42,13,True,eb436ac7-0bb1-4819-a122-850ee8f29957
black,44,58,True,1c14ad5f-b5c6-4bdd-a970-63920bd5461a
pink,15,14,False,2399dcd9-adb3-40b1-8160-929eded8c088
yellow,31,51,False,8fa19f94-5182-43cc-a514-c6c06db35082
red,54,45,True,67e3eabb-5665-4b56-854c-bf72b03a6fb3
green,41,26,True,86718225-fbd9-4a6a-9f69-d29c1529e9b6
yellow,38,26,True,97f98e7c-10e9-4832-87b9-d013eb775a11
red,39,12,True,e7ab5de5-6024-47de-b9f7-2a77ab773c9d
purple,11,20,False,cec3bfad-4f4b-442f-a37f-f27f9c11bb0a
pink,25,29,True,620a7d16-a98c-4abe-b3e7-019168fa1967
yellow,43,13,True,2da35586-6694-4c19-80d9-e43c3d11088b
green,40,17,False,fd27826f-8683-4f58-8eb2-5e69d03b8869
red,56,27,False,b262705e-426b-4c60-ba2b-2b5bfc43540e
purple,27,28,False,c3dec13c-75ab-4473-a308-ce61ebe72fb3
green,38,44,False,8da7ea66-844e-4799-a1fe-146d96f87d11
pink,54,16,True,c2ece9f6-712e-4e5e-8d98-731252ef4af8
purple,56,42,False,915d4db4-6d96-417b-876d-9273fed48995
white,50,27,False,083de151-a185-4d3d-bd0e-bab883f0ce60
green,12,50,True,63cccaa9-52b8-4f59-8d6a-e7a64fc6ce3f
pink,40,55,False,e00efed6-67d4-4a1a-9a85-872dcafb10c4
yellow,43,17,False,09bb9dd2-aad9-459f-8cd3-76b1569f2452
